Data_Medicao;Precipitacao_total_diario(AUT)(mm);Pressao_atmosferica_media_diario(AUT)(mB);Temperatura_ponto_orvalho_media_diario(AUT)(°C);Temperatura_maxima_diario(AUT)(°C);Temperatura_minima_diario(AUT)(°C);Umidade_relativa_do_ar_media_diario(AUT)(%);Vento_velocidade_media_diario(AUT)(m/s)
14/05/2018;0;929,2;13,4;25,6;15,9;70,6;2,4
15/05/2018;0;927,7;14,6;22,7;17,3;74;1,6
16/05/2018;0;926,7;14,3;27,2;17,6;67,5;2,1
17/05/2018;0,6;928,2;14,3;24;17,1;71,6;2,1
18/05/2018;0;925,9;14,8;27,5;17,1;68,8;2
19/05/2018;2;921,4;14;22,3;19,7;69,9;2,9
20/05/2018;9;923,9;6;17,9;9,7;59,7;4,7
21/05/2018;0;927,1;5,3;21,2;9,5;56,4;1
22/05/2018;0;928,6;7,9;24,7;9,8;64,4;0,9
23/05/2018;0;931,1;10,6;22,3;12;73,3;1,2
24/05/2018;0;933,3;11,3;22,9;12,8;72,5;2,1
25/05/2018;0;932,6;12,1;22;14,9;72,2;2,1
26/05/2018;0;931,8;12,4;23,3;15;72,8;2,1
27/05/2018;0;933,1;12,2;24,3;14,7;73;2,1
28/05/2018;0;933,8;10,9;22,5;13;71,2;2,2
29/05/2018;0;933,4;9,8;24;13,4;64,5;2,1
30/05/2018;0;931,9;9,3;24,5;13,4;62,2;1,9
31/05/2018;0;928,4;8,6;25;12,5;56,5;1
01/06/2018;0;926,8;8,4;24,9;15,8;49,5;1,5
02/06/2018;0;928;8,7;25,3;16,2;46,9;1,3
03/06/2018;0,8;932,4;13;22,3;16,1;76,2;2
04/06/2018;0;933,9;11,1;17,2;13,4;78,4;2,2
05/06/2018;0,6;928,6;12,3;18,6;14;80,6;1,7
06/06/2018;0,2;924,5;13,4;23,2;14,5;78,7;1,4
07/06/2018;2,8;926;14,3;22,1;15,3;79,6;1,7
08/06/2018;2,4;929;12;21,5;15,3;73,8;2,1
09/06/2018;0;930,8;11,8;19,5;12,6;79,3;1,6
10/06/2018;0,2;928,6;14,7;25;14,3;80,6;1,3
11/06/2018;0;927,4;14,7;27,8;15,2;68,5;1,3
12/06/2018;0;926,7;14,2;28,2;18,4;58,1;1,6
13/06/2018;6,8;928,2;16,1;24,3;18;72,8;1,5
14/06/2018;0,6;932;12,9;20,9;14,6;83,3;2,3
15/06/2018;0,4;933,5;11,3;16,8;12,6;83,2;1,9
16/06/2018;0;935;11,1;16,2;13,4;81,3;2
17/06/2018;0;935,8;11,6;20,3;13,5;79,7;1,9
18/06/2018;0;935,7;12,3;22,1;13,8;77,5;2,2
19/06/2018;0;934,7;12,8;23,3;15;73,6;2,3
20/06/2018;0;933,5;12;25,6;14,6;66,5;1,2
21/06/2018;0;931,2;11,1;25,5;14;62,2;1,3
22/06/2018;0;930,1;9,7;25,5;15,1;53,5;0,9
23/06/2018;0;929,2;10,6;26,8;14,6;57,9;0,9
24/06/2018;0;929,2;11,4;28,5;17,1;54,4;1,2
25/06/2018;0;928,2;10,3;27,2;15,8;57,9;1,4
26/06/2018;0;927,2;6,7;26,8;16,7;39,5;1,3
27/06/2018;0;929,4;10,8;23,8;15,3;60,2;1,2
28/06/2018;0;930,2;12,3;26,2;15,1;66,3;1,5
29/06/2018;0;929,2;10,1;26,2;14,6;56,5;1,2
30/06/2018;0;927,1;9,5;26,6;15;52,9;0,9
01/07/2018;0;927,2;10,7;27,5;14,8;58,6;0,8
02/07/2018;0;926,9;9,2;27,2;14,8;52,6;1,3
03/07/2018;0;928,5;11,3;24,9;16,2;62,4;1,5
04/07/2018;0;929,4;12,9;24,1;15,6;73,1;1,8
05/07/2018;0;929,6;12,4;26,7;14,7;69,4;0,6
06/07/2018;0;930,1;9,7;26,9;15,2;53,7;0,8
07/07/2018;0;929,1;10,4;25,3;13,7;60,8;1,3
08/07/2018;0;927,8;7,5;27,1;15,2;44,5;1,5
09/07/2018;0;928,7;10,8;25,9;15,8;61,9;1,7
10/07/2018;0;931;7,6;15,5;11,6;72;2,2
11/07/2018;0,2;932,6;6,7;15,8;9,5;72,1;2
12/07/2018;0;932,7;6,2;19,5;9,7;66,9;1,7
13/07/2018;0;930,7;4,8;23,7;8,9;59,9;1,3
14/07/2018;0;929,7;6,4;26,5;11,5;46,5;0,8
15/07/2018;0;929,7;7,5;28,2;12,9;49,2;0,8
16/07/2018;0;931,5;6,6;28,6;13,6;43,8;0,8
17/07/2018;0;932,3;7,6;27,1;14,3;48;1
18/07/2018;0;931;9,3;27,8;13,7;54,1;0,9
19/07/2018;0;929,4;9,9;27,9;15,1;51,9;1
20/07/2018;0;928,5;9,7;28,6;14,9;49,9;1,6
21/07/2018;0;929,4;10,6;28,3;17,7;55,4;1,9
22/07/2018;0;932,1;12,5;22,2;15;74,8;2,5
23/07/2018;0;932,5;11,6;25,8;15,4;65,3;1,5
24/07/2018;0;934;11,5;19,8;13,8;71;1,5
25/07/2018;0;934,4;12,1;23,9;14,9;72,9;1,9
26/07/2018;0;932,7;11,5;26;15;66,2;1,7
27/07/2018;0;930,9;9,8;26,8;14,3;57,5;0,9
28/07/2018;0;929,1;9,1;27,4;15;50,8;1,2
29/07/2018;0;926,4;8,3;29;16,2;45,8;1,5
30/07/2018;0;926;10,4;25,2;16,6;57,3;1,7
31/07/2018;23;927,3;12;18,7;13,3;79,2;2
01/08/2018;0,2;930;10,1;14,4;12,5;81,8;2,2
02/08/2018;5,8;930;11,5;17,2;12,3;82,3;1,7
03/08/2018;0;927,9;12,9;15,9;14,2;85,5;1,6
04/08/2018;16,8;926,2;12,2;20,6;14,2;75,8;1,4
05/08/2018;0;927,2;11,9;20;15,3;74,4;1,2
06/08/2018;5;930,5;10,8;14,9;13,1;81,9;1,1
07/08/2018;8;931,4;11,1;17,7;12;82,8;2,2
08/08/2018;0;930,5;12,1;26,2;12,9;68,9;2,2
09/08/2018;2,4;926,4;12,7;24,6;15,8;64,5;3,6
10/08/2018;0;925,7;4,8;20,6;10,2;51,7;4,4
11/08/2018;0;928;4,9;23;10,6;52,9;2,6
12/08/2018;0;931,1;7,4;19,1;10,8;66,8;1,7
13/08/2018;0;930,3;8,9;21,4;10,2;71,1;2,3
14/08/2018;0;928,3;9,5;27,8;12,8;62,7;2,1
15/08/2018;0;929,7;11,3;18,3;12,9;78,7;1,6
16/08/2018;0;933,7;11,9;17,1;13,8;82,5;2
17/08/2018;0,8;935,5;11,5;17,5;13,4;79,8;2
18/08/2018;0,2;933,6;11,5;22,3;13,1;74,8;2
19/08/2018;0;932;10,5;26,6;13,7;63,7;1,8
20/08/2018;0;932;8,5;27,9;14,6;50,3;1,7
21/08/2018;0;931,8;9,5;28,4;15,3;56,5;1,6
22/08/2018;0;930,7;10,8;26,6;14,9;62,2;1,3
23/08/2018;0;928;11,1;27,7;16,3;53,4;1,3
24/08/2018;0;926,9;10,9;30,2;17,5;49,9;2
25/08/2018;8,4;928,2;13,6;22;16,1;71,3;2,3
26/08/2018;1;933,5;9,8;16,5;12,3;81;2
27/08/2018;0;934;9,1;16,8;11,1;77,1;2,7
28/08/2018;0;933,3;11,3;24,8;12,7;70;2,7
29/08/2018;0;932,2;11;25,7;13,9;65,2;2,1
30/08/2018;0;928,7;9,5;29,1;14,8;51,2;1,9
31/08/2018;0;926,2;8,5;29,7;15,8;43,5;1,5
01/09/2018;0;926;9,7;31,9;16,8;48,6;1,3
02/09/2018;0;925,1;12,1;31,7;16,3;60,8;1,5
03/09/2018;0;923,6;13,3;26,1;17,2;68,6;2,5
04/09/2018;2;924,4;8,4;17,3;12;73,7;3,4
05/09/2018;24,4;930,5;8,4;16,4;11,2;73,9;2,3
06/09/2018;0,2;932,2;8,4;22,2;9,8;70,7;2,3
07/09/2018;0;931,1;9,5;27,7;12,4;64,5;2,5
08/09/2018;0;930,2;11,2;26,6;12,1;71,9;1,6
09/09/2018;0;929,9;10,9;24,6;12,9;71,1;1,9
10/09/2018;0;929,4;10,4;25,3;13,7;65,6;2,6
11/09/2018;0;928,4;11;23,1;14,3;67,3;2,8
12/09/2018;0;929,3;11,2;23,7;14,8;67,8;3,4
13/09/2018;0;926,9;12,4;27,1;15,2;69,1;3,1
14/09/2018;6,6;924,1;14,2;19,3;15,9;83,6;1,4
15/09/2018;10;923,7;14;23,1;16,8;76,8;2,1
16/09/2018;0,4;926,3;11,5;23,4;15,1;68,7;1,9
17/09/2018;1,8;925,2;12,8;19,4;14,6;79;2,2
18/09/2018;8;923,6;15,3;23,8;14,8;74,3;3
19/09/2018;0;925,1;14,9;29,7;18,8;61,8;2,2
20/09/2018;0;927,4;13,7;24,2;17,8;66,6;1,9
21/09/2018;6,8;926,1;15,2;27,8;17,2;73,9;1,6
22/09/2018;0;926,5;13,3;29;15,9;64,9;1,7
23/09/2018;0;925,4;10,9;32,4;16,4;54,6;2
24/09/2018;0;926;9,9;33,8;16,8;48;1,5
25/09/2018;0;926,4;14,5;26,6;17,3;68,4;2,4
26/09/2018;0;924,7;14,9;32,2;18,1;64,1;2,1
27/09/2018;2,2;924,1;16,8;29,2;19,4;73,9;1,6
28/09/2018;10,2;926,8;16,3;22,4;18,8;79,8;1,9
29/09/2018;0,2;926,6;16;28,4;18,3;72,6;2,6
30/09/2018;0;925,2;17,1;29,4;19,3;77,9;1,7
01/10/2018;33,6;924,7;16,6;25,4;17,5;77;1,2
02/10/2018;3,4;925,3;15,9;31,7;17,7;69;1,2
03/10/2018;0;924,8;16,6;32,2;19,7;67,2;2
04/10/2018;0,6;927,6;16,1;23,2;19,9;75,5;2,2
05/10/2018;0;929,4;13,1;18,6;16;81,5;2,5
06/10/2018;0,4;929;11,1;17,9;13,8;74;3,3
07/10/2018;0;927,4;13,7;19,5;15,3;82;2,4
08/10/2018;1,8;926,2;16,5;21,8;16,2;84,9;1
09/10/2018;15;923,9;17;28,2;18,6;73,4;1,9
10/10/2018;1,4;924,4;16,8;28,4;19,9;72,2;2,3
11/10/2018;0,4;928,5;16,5;20,6;19,1;83,3;2,3
12/10/2018;1;927,8;16,1;27,3;18;75,4;2,6
13/10/2018;0,2;924,9;17,2;30,5;18,9;70,7;1,8
14/10/2018;6,2;926;15,2;20,4;17,6;79,6;1,9
15/10/2018;13,6;924,1;15,3;24,6;16,4;81,3;1,6
16/10/2018;1;924,1;16,1;25;17;79,5;1,9
17/10/2018;0,2;924,7;17,4;29,4;18,6;71,5;2,5
18/10/2018;4,6;923,8;16,9;30;18,7;66,7;1,9
19/10/2018;5;924,6;15,6;24,1;19,4;77,4;2,5
20/10/2018;0,6;927,6;9,7;22,1;14,5;63,3;3,5
21/10/2018;0;927,6;10,1;22,3;12,8;68,1;3
22/10/2018;0;926,7;12,3;28,5;15,2;66,3;2,5
23/10/2018;0;925,9;14,2;30,3;16;68,3;2,2
24/10/2018;3,2;927,8;15,2;19,3;17,4;85,1;2,2
25/10/2018;18,8;925,7;16,1;21,4;16,8;85,3;1,9
26/10/2018;3,8;923;17,1;25,6;18,1;80,5;1
27/10/2018;0,8;918,5;17,5;25,6;20,1;75,3;3,4
28/10/2018;4,4;924,7;12,3;19,8;14,6;75,8;2,9
29/10/2018;0,4;926,8;11,3;21,5;13,5;73,7;2,7
30/10/2018;0;927,4;13,3;28,5;15,6;70,3;2,2
31/10/2018;0;926,2;15,4;31,6;16,7;71,2;2,9
01/11/2018;9,8;925,1;14,9;28,3;17,9;66,2;1,6
02/11/2018;0,2;925,3;15,2;27,2;18;71,1;1,9
03/11/2018;0;922,5;16,1;31,3;19,2;63,7;3
04/11/2018;5;924,3;14,1;22,9;17,8;73;1,8
05/11/2018;0,6;927,1;12,5;21,2;14,9;72,8;3
06/11/2018;0;926,7;14;23,3;15,9;76,3;2,8
07/11/2018;0,2;927,9;15,4;23,3;17,6;79,5;2,4
08/11/2018;4,4;929,6;14,3;20,8;15,7;81,2;3,3
09/11/2018;3,8;928,3;14,2;24,5;16,2;74,9;3
10/11/2018;0,2;924,7;15,3;25,8;17,3;74,4;2
11/11/2018;0;923,7;16,7;29,1;19,1;72,4;1,2
12/11/2018;0;925;16,7;30,5;18,6;72,7;1,8
13/11/2018;0;924,6;16,4;32,4;19,4;62,2;2
14/11/2018;0;922,7;16,8;32,7;21,8;56,9;2,2
15/11/2018;0;922,6;17,5;30,1;23,2;66,8;2
16/11/2018;0,6;927,2;15,4;25,2;18,6;71,9;2,5
17/11/2018;0,2;927,9;14,1;28,9;16,6;66;2,5
18/11/2018;0;924,4;16,4;28,5;18,7;67,3;2,4
19/11/2018;34,6;926,5;14,6;22,9;17,1;86,7;2,2
20/11/2018;11,8;928,5;12,5;19,4;14,2;79;2,9
21/11/2018;0;928,2;13,3;20,4;15,2;77,3;2,6
22/11/2018;0;926,2;15,9;29;17,6;71,6;1,8
23/11/2018;12,6;924;16,2;29,7;18,5;68,8;2,1
24/11/2018;8,8;922,3;16,5;26;18,6;73,9;3
25/11/2018;7,2;924,7;16,3;24,8;18,9;77,5;2,3
26/11/2018;3,2;928,9;12,9;22,6;17,4;68,6;2,7
27/11/2018;0;928,9;12,6;25,4;15,5;66,1;2,8
28/11/2018;0;927,4;15,1;28,9;17,9;69,4;2,7
29/11/2018;0;924,7;15,7;29,8;19,2;67,2;2,4
30/11/2018;2,6;920,6;16;31,7;19,8;65,2;1,8
01/12/2018;76,8;919,1;17,6;26,7;18,6;78,6;2,3
02/12/2018;29,8;920,9;16,4;26,9;18,8;74,1;2,2
03/12/2018;1;922,6;14,4;22,8;16,4;76,1;2,5
04/12/2018;0;919,8;13,9;29,8;15,9;63,1;2
05/12/2018;0;921;13,9;30;20,3;54,5;1,8
06/12/2018;4,4;925,2;13,2;29,9;17,9;60,9;2
07/12/2018;0;926,6;14,2;25;17,6;72,2;2,4
08/12/2018;0,8;929,4;11,3;20,1;13,7;72,7;3,2
09/12/2018;0;930,2;10,6;26,9;12,8;61,2;3
10/12/2018;0;930,9;11,9;30,2;15,7;55,1;2
11/12/2018;0;930,1;12,6;31,9;19,2;48;1,7
12/12/2018;0;928,4;13,1;33,7;20,2;48,2;1,8
13/12/2018;13,8;926,9;15;32,1;20,8;57,8;1,3
14/12/2018;12,4;927,1;13,7;33,5;19,4;51,5;1,2
15/12/2018;0;928,6;15,2;33,5;22,3;51,3;1,5
16/12/2018;0,2;929;17,7;32,7;22,2;63;1,5
17/12/2018;1;926,8;17,7;33,9;22;59,7;1,8
18/12/2018;7,2;926,9;17,7;34;20,7;63,9;1,7
19/12/2018;7;927,1;18,6;31,1;21;72,5;1,3
20/12/2018;8,4;924,2;17,3;33,1;21,7;58,9;1,9
21/12/2018;0;923,5;17,4;32,4;22,1;57,8;1,7
22/12/2018;0,2;923,8;15,6;33,3;21,7;54,8;1,8
23/12/2018;0,6;924,7;17,7;30,1;20,9;72,4;1,8
24/12/2018;17,8;925,1;18,2;28,9;20,9;79,8;1,8
25/12/2018;7;925,7;16,3;24,4;19,2;75,1;2,1
26/12/2018;0,8;924,9;15,4;27,4;17,9;69,1;1,9
27/12/2018;0;923,4;16;28,9;18,9;68;2,2
28/12/2018;0;923;16,3;29,6;18,8;68,4;1,7
29/12/2018;2,6;922,5;16,4;30,7;18,7;66,6;1,3
30/12/2018;0,2;922,8;16,5;32,7;19,2;64,8;1,8
31/12/2018;0;923,3;16,4;31,2;18,9;64,6;2
01/01/2019;0;926;17,8;32,2;20,6;71,3;1,8
02/01/2019;6,6;926,5;18,7;32,1;20,9;68,7;1,7
03/01/2019;0;924,6;18,2;33,4;23,9;62,5;2,8
04/01/2019;36;924,9;18,5;29,7;20,5;75;2,5
05/01/2019;27,4;925,5;18,3;24,6;20,1;80;2,2
06/01/2019;19,6;925,5;18,3;29,8;20;74,6;1,3
07/01/2019;15,4;925,3;16,8;32,9;20;59,9;2
08/01/2019;0;927,2;16,4;33,2;23,4;55,1;1,4
09/01/2019;0,8;926,2;17,1;34,5;21,3;61,5;1,7
10/01/2019;0;925,5;16;32,4;22,3;54,9;2,1
11/01/2019;0;927,5;15,9;32,5;21,8;58,8;1,3
12/01/2019;24;927,6;17,8;31,2;19,7;66,8;1,5
13/01/2019;0;927,2;17,4;31,8;20,8;65,1;1,5
14/01/2019;0;926,7;17,5;32,6;21,6;64,1;1,5
15/01/2019;0,6;926,5;17,9;31,7;22,5;61,9;1,6
16/01/2019;8,4;927,6;18;31;22,1;66;1,9
17/01/2019;2,4;927,2;16,4;33,8;20,3;62,7;1,1
18/01/2019;9,8;926,6;18,3;33,1;19,3;66,2;1,6
19/01/2019;0,2;924,6;17,4;33,3;21,8;59,9;2,1
20/01/2019;1,2;925,9;18,6;32,3;21,7;68,6;1,7
21/01/2019;1,4;926,5;17,8;33,7;22,4;60,3;2,2
22/01/2019;0;927,8;19,1;32,4;23,5;68,6;1,3
23/01/2019;30;927,4;19,1;32,6;20,7;70,6;1,8
24/01/2019;6;926,8;18,8;31;21,6;74,7;1,2
25/01/2019;42;927,1;17,5;27,8;18,5;76,5;2,1
26/01/2019;22,2;927,2;15,4;28,7;16,5;72,1;1
27/01/2019;15,2;928;15,9;30,9;17,5;62,4;1,6
28/01/2019;0,2;929,2;15,4;33,8;20,9;54,8;1,2
29/01/2019;0;928,9;16,6;33,6;22,6;56,9;0,8
30/01/2019;1,6;927,1;15,8;35,5;21,4;59,4;1,2
31/01/2019;48,2;926,1;13,7;34,5;17,5;50;1,2
01/02/2019;0;926,1;11,9;35,6;21,8;41,4;1,5
02/02/2019;0;925,8;16,8;35,7;22,1;55,4;1,2
03/02/2019;0;925,9;18,2;31,8;22,9;63,8;2,4
04/02/2019;52,6;926,9;16,7;23,5;17,5;82,1;2
05/02/2019;3;927,2;15;25,3;17;74,5;2,1
06/02/2019;9,8;925,9;15,1;19,7;16,9;84,7;2
07/02/2019;38,8;924;15,2;27,8;16,8;73,5;1,7
08/02/2019;0,2;923,8;15,5;30,6;17,6;67,3;1,5
09/02/2019;0;924,7;14,2;32,7;18,2;59,3;2,1
10/02/2019;0;924,2;15;32,4;18,7;56,6;1,9
11/02/2019;0;924,6;17,5;32,5;21,6;58,5;2,3
12/02/2019;0;925,4;18;28,7;23,2;65,8;2,4
13/02/2019;6,4;927,4;16,5;22,6;18,8;80,3;2,5
14/02/2019;0,6;927,4;14,8;23,9;18;71,8;2,9
15/02/2019;0;923;16,7;23,6;17,9;81,4;1,7
16/02/2019;37,8;920,3;18,3;25,2;18,9;87,8;1,2
17/02/2019;50,6;922,2;17,9;25,5;19,3;80,2;1
18/02/2019;1;924,1;17,7;29,9;19,5;71,6;1,7
19/02/2019;0;923,8;17,1;30,9;21,7;63;2,7
20/02/2019;0;923,8;16,6;29,8;21,4;62,7;2,4
21/02/2019;10,6;926,1;18,1;29,5;19,4;77,3;1,3
22/02/2019;13,6;927,5;18,6;30;19,6;76,9;1,2
23/02/2019;10,2;925,4;17,2;31,4;19,4;65,4;2,2
24/02/2019;0;923,2;16,6;32,6;22,8;55;2,5
25/02/2019;3,4;922,8;17,2;31,2;21,5;60,4;2,1
26/02/2019;47,6;924,5;17,4;28,3;18,7;81,1;1,6
27/02/2019;15,2;924,6;16,8;27,8;18,1;71,2;1,7
28/02/2019;19;925,2;18,3;22,2;19,9;85,6;1,2
01/03/2019;24;925,8;18,3;23,5;19,2;84,9;1
02/03/2019;3;926,3;18,2;28,3;19,9;79,3;1,4
03/03/2019;30,6;926,5;17,7;29,7;18,6;77,8;1,1
04/03/2019;4,6;927,5;16,8;29,2;19,3;70,7;1,4
05/03/2019;0;928,7;16,6;30,9;20;66,6;1,1
06/03/2019;3,8;928,2;17,2;31,4;19,8;68,7;0,9
07/03/2019;1;928,1;18,1;29,2;21,5;73,3;1
08/03/2019;18,4;927,3;17,3;29,9;19,2;65,5;1,6
09/03/2019;0;926,6;17,6;33,9;21,7;64,4;1
10/03/2019;38;927;18,6;28,7;17,6;75,3;1,8
11/03/2019;33,6;927,7;17,5;24,8;18,4;80,8;1,8
12/03/2019;0;926,3;17,3;30,8;19,6;72,5;1,6
13/03/2019;19,6;925;18,1;29,7;19,6;69,6;2,1
14/03/2019;0,4;925;17,5;29,2;21;67,9;2,2
15/03/2019;5,2;925,6;18,1;29,4;20,1;75,8;1,4
16/03/2019;1,8;925,9;18,3;28,7;20,7;73,6;1,8
17/03/2019;0,8;925,2;18,9;28,4;21,2;79,9;1,4
18/03/2019;19,8;923,6;19;30,5;20,5;72;1,6
19/03/2019;0;922,4;18,7;30,9;22,5;69,3;2,4
20/03/2019;16;923,2;17,4;27,5;20,2;73,9;1,8
21/03/2019;5,8;925,1;16;21,5;17,9;85,3;2
22/03/2019;3,6;927,4;14,4;22,3;15,8;77,8;3
23/03/2019;0;927,7;14,6;29;16,4;68,4;2
24/03/2019;0;927,3;16,1;29,6;18,4;69,3;1,2
25/03/2019;0;925,8;15,5;31,6;18,1;64,5;1,2
26/03/2019;0;926,8;14,4;30,3;18,9;58,2;1,4
27/03/2019;0;929,5;15,6;29,6;19,3;65,9;2,2
28/03/2019;0;931,6;16;25,7;19,5;73,9;2,3
29/03/2019;1;931,7;14,8;26;17,4;70,9;2,6
30/03/2019;0;930,1;14,4;28,1;17,4;67,5;2,2
31/03/2019;0;927,5;14,7;28,7;17,5;67,8;1,6
01/04/2019;0;926,8;15,1;27,7;18,7;67;2,1
02/04/2019;0;926,5;14,8;29;17,5;67;1,9
03/04/2019;0;924,6;13,9;30;17,5;62,6;0,9
04/04/2019;0;922,6;13,5;32;18,5;51,6;1,1
05/04/2019;0,4;923;16,4;31,2;21,3;56,6;1,7
06/04/2019;0;926;19,1;30;22,8;72,7;0,9
07/04/2019;4;926,9;19;27,6;21;77,4;1,2
08/04/2019;12,6;925,6;18,1;23,6;20,4;86,4;1,5
09/04/2019;51;926,8;17,1;21,4;18,4;86,3;1,8
10/04/2019;7;928;15,3;22,2;16,6;80,8;2,4
11/04/2019;0;927,3;15,8;28,4;17,6;74,1;1,8
12/04/2019;0;926,4;16,3;29,2;19;70;1,7
13/04/2019;0;926,5;17;30;19,7;71,9;1,4
14/04/2019;9,4;927,7;16,8;21,9;18,3;81,2;1,3
15/04/2019;7,8;927,9;17,2;28,1;18,2;77,3;2,1
16/04/2019;0;926,1;17,3;28,8;19,5;71,5;2
17/04/2019;8,2;923,7;15,9;27,2;19,3;69,5;1,8
18/04/2019;0;924,8;13;26,9;16,9;62;1,3
19/04/2019;0;925,9;12,2;28,2;15,4;60,9;0,6
20/04/2019;0;925,9;12,2;28,4;16,4;56,6;1,1
21/04/2019;0;924,9;13,9;29,5;19;55,4;1
22/04/2019;0;925,2;16,9;29,7;20,3;68;1,1
23/04/2019;0;928,3;17,6;27,7;20,7;73,5;2,2
24/04/2019;0;929,8;17,6;29,1;19,9;72,7;1,5
25/04/2019;0;929,8;17,7;28,9;20,6;71,4;1,5
26/04/2019;0,6;929,2;18,3;28,1;20,3;77,9;0,9
27/04/2019;27,4;926,4;17,2;29,3;19,4;69,1;1,4
28/04/2019;0;923,4;15,6;29,2;21,5;63,3;2,6
29/04/2019;14,2;924,7;15,3;24,8;16,9;73,4;1,3
30/04/2019;0;927,3;13,9;26,8;18,1;66,7;1,6
01/05/2019;0;926,7;14,3;27,1;17,6;65,5;1,3
02/05/2019;0;925,3;14,9;28,2;19,9;60,7;0,8
03/05/2019;0;926,6;16,2;29,5;19,4;63,7;1
04/05/2019;0;928,4;16,7;29,4;20,1;64,3;0,8
05/05/2019;0;928,9;16,2;29;19,1;68,2;1,2
06/05/2019;4,6;927,6;17,3;28,2;19,7;69,9;1,2
07/05/2019;0;927,8;16,5;25,4;20,1;73;1,7
08/05/2019;0,4;929,7;14,7;22,1;17,5;77;2,2
09/05/2019;0;928;14;23,9;17,2;72;2,5
10/05/2019;0;925,3;15,8;27;17,5;72,5;1,5
11/05/2019;0;925,1;17,1;29,4;18,8;72;0,8
12/05/2019;0,2;927,3;18,1;28,8;20,5;74,2;1,1
13/05/2019;1,8;929,4;17,1;28;19,6;74;1,3
14/05/2019;0;927,4;17;27;19,3;75;1,7
15/05/2019;6,2;928,2;13,7;24;16,7;74;1,3
16/05/2019;3,6;930,4;14,9;21;16,4;83;2
17/05/2019;2,6;930,2;14,1;20,5;16,5;79,5;2,3
18/05/2019;7,8;928,6;14,9;20,3;16,3;84,6;0,7
19/05/2019;4,4;927,7;15;24,8;16,4;81,4;1
20/05/2019;3,6;927,4;14,2;23,5;15,5;77;0,8
21/05/2019;0;927,2;12,6;24,8;14,9;68,7;1,3
22/05/2019;0;926,8;11,5;25,8;14,3;59,4;0,8
23/05/2019;0;925,8;11;27,3;15,9;56;0,9
24/05/2019;0,4;923,6;14,4;21,3;17,4;76,3;2,2
25/05/2019;1;926,1;8,3;19,2;11,5;63,8;3,5
26/05/2019;0;928,3;11,4;23,7;12,8;69;1,2
27/05/2019;0;927,7;9,8;26,5;13;60,3;1,2
28/05/2019;0;926,1;11,3;27,1;14,3;59;1,3
29/05/2019;16,2;928;15,7;26,7;16,8;76,9;1,2
30/05/2019;0,2;926,4;16,4;26,9;18,7;76,1;1,7
31/05/2019;0;923,4;14,6;26,9;19,4;60,4;2,6
01/06/2019;6,8;925;16,3;25;18,3;75,8;1
02/06/2019;10,6;927,2;15,9;20,9;17,3;84;0,8
03/06/2019;16,2;928,9;14,3;21,2;16,3;81,8;0,8
04/06/2019;5;933,3;9,8;18,1;12,9;72,1;2,6
05/06/2019;0,8;934,2;10,7;18,5;12,2;79,9;2
06/06/2019;0;932,6;11;21;13;72,4;1,8
07/06/2019;0;930,5;10;23,5;11,5;66,4;1,3
08/06/2019;0;930,5;9;22,9;12,8;60,5;0,7
09/06/2019;0;932,7;8,5;21,8;11;63,8;1,6
10/06/2019;0;932,9;10,9;23;12,2;70,4;1,1
11/06/2019;0;931,4;11,7;24,7;12,6;71,3;0,6
12/06/2019;0;931,4;12,3;25,6;13,7;66,6;0,9
13/06/2019;0;931,9;13,5;27,2;15,4;66;0,6
14/06/2019;0;932,3;12,3;27,3;16;59;0,8
15/06/2019;0;932,2;11,3;26,7;16;55,4;0,6
16/06/2019;0;932,9;12,1;26,7;17,6;57,4;0,5
17/06/2019;0;932,7;12,5;23,7;15,3;67,3;1,2
18/06/2019;0;931;12,2;24,4;14,8;68,3;1,1
19/06/2019;0;930,2;11,5;25,1;15,4;63,7;1,3
20/06/2019;0;932,2;12,7;23,4;15,2;67,5;1,1
21/06/2019;0;935,7;12,7;22,4;15,9;71,9;2
22/06/2019;0;935,9;12,1;25,2;15,5;67;1,9
23/06/2019;0;932,8;11,5;24,6;14;66,4;1,2
24/06/2019;0;928,2;9,4;25;16,1;51,5;2,1
25/06/2019;0;925,3;9,8;26,2;17,4;48,7;2,5
26/06/2019;0;925,8;11,4;27,7;18,2;53,5;1,8
27/06/2019;0;929,5;14,6;25,7;18;71;1
28/06/2019;0;930,6;14,8;27,6;18;68,2;1,7
29/06/2019;0;929,4;13,1;27;16,7;61,5;0,9
30/06/2019;0;928,4;11,8;26,5;17,6;53,1;1,9
01/07/2019;0;927,2;11,6;25,8;18,2;53,4;2,1
02/07/2019;0;922,8;11,5;25,2;16,4;57;1,6
03/07/2019;0;921,1;9,5;26,6;19;44,6;2,3
04/07/2019;22;923,4;14,4;23,4;14,6;86,2;0,9
05/07/2019;116,2;926,4;11,1;15,1;12,9;86,4;1,4
06/07/2019;0,2;931,2;3,8;14,6;7,4;64,5;1,3
07/07/2019;0;934,9;4,5;14,3;6,5;72,3;1,4
08/07/2019;0;934,9;6,5;18,9;7,1;71,1;1,9
09/07/2019;0;934,3;8,2;20,1;10,2;71,5;1,3
10/07/2019;0,2;932,2;8,7;22,9;9,8;70,5;0,9
11/07/2019;0;929,6;6,6;23,4;10,1;56,6;0,6
12/07/2019;0;928,7;6,9;24,2;10,1;54,7;0,7
